Data,NE,NW,SE,SW
44083,1.013636364,1.944329897,0.73,1.057894737
44084,0.395833333,0.361111111,0.516363636,0.901904762
44085,,0.9,0.1,0.1
44086,,,0.1,0
44087,,0,0.1,
44088,0.25,,,
44089,,0.5,0.1,
44090,1.098333333,0.856666667,1.317647059,2.016666667
44091,0.413636364,0.36,0.862790698,0.377777778
44092,,0.1,,0.35
44093,0.14,,,
44094,0,,0.1,
44095,,,0.2,
44097,,3.15,1.09047619,2.211111111
44098,1.25,1.495081967,5.414285714,0.559090909
44099,6.142424242,11.28043478,4.438613861,16.47330097
44100,8.148387097,12.45108696,12.0412844,13.49126214
44101,4.490277778,7.934078212,4.103409091,1.925
44102,2.833333333,1.671428571,6.81627907,11.80871795
44103,0.835135135,1.442307692,9.737864078,5.656179775
44104,2.246551724,1.499019608,19.0647619,7.494565217
44105,1.18125,1.018987342,7.503773585,6.99010989
44106,2.294666667,1.036842105,1.286206897,0.765853659
44107,1.146296296,1.813333333,2.277083333,7.777241379
44108,4.656060606,6.698224852,1.904225352,5.414210526
44109,12.12666667,3.89,5.187341772,3.588613861
44110,0.358333333,1.023308271,0.425,1.209183673
44111,2.224,1.295555556,5.493055556,1.437179487
44112,0.767647059,2.852071006,1.332835821,1.1125
44113,2.046666667,2.334857143,0.9,0.943023256
44114,6.1125,2.228082192,5.327722772,4.834482759
44115,3.519354839,1.225,3.394623656,7.657861635
44116,12.30987654,1.666666667,21.27075472,10.32241379
44117,23.09230769,14.44337349,29.08990826,43.73349754
44118,3.060759494,9.710555556,4.952777778,9.526470588
44119,0.825454545,1.824264706,2.377884615,1.93557047
44120,1.803225806,1.408035714,6.741509434,5.859090909
44121,0.941025641,1.138848921,7.04587156,4.820408163
44122,2.095505618,2.122413793,0.988297872,1.004166667
44123,1.595833333,1.949180328,0.472222222,0.553968254
44124,0.475,1.065467626,0.776923077,0.38
44125,1.884810127,1.389171975,0.627272727,0.544444444
44126,0.17,0.420833333,0.144444444,0.383783784
44127,6.110227273,7.483236994,2.070212766,1.957738095
44128,0.4,0.276190476,0.72962963,0.503174603
44129,0.4,0.24,0.829545455,0.262962963
44130,0.442105263,0.402083333,0.44,0.810144928
44131,2.812698413,0.718,0.670588235,0.7234375
44132,1.044,0.604597701,0.3,0.296
44133,1.270689655,2.555633803,3.255238095,4.289795918
44134,1.294444444,7.109459459,11.37676768,14.53990148
44135,0.284615385,0.92,0.173529412,1.638333333
44136,0.55,0.951898734,1.069767442,1.925628141
44137,1.803370787,1.811494253,2.147222222,2.345588235
44138,1.454545455,1.428888889,2.576530612,7.552331606
44139,2.745833333,1.235714286,9.062745098,3.703164557
44140,0.83943662,1.114516129,0.254054054,0.426315789
44141,0.368918919,0.741463415,0.582857143,0.485714286
44142,0.263636364,0.152459016,0.111111111,0.116666667
44143,0.15,0.083333333,0.05,0.25
44144,0.3,0.433333333,0.14,0.222222222
44145,0.157142857,0.165,0.346153846,0.2328125
44146,0.138095238,0.172413793,0.24,0.190909091
44147,0.982352941,0.3675,0.667857143,0.291428571
44148,1.631325301,1.357142857,0.333333333,0.453571429
44149,1.225,0.472649573,0.392105263,0.12
44150,0.433333333,1.090243902,0.566666667,0.848275862
44151,2.679120879,2.787912088,0.712658228,1.17810219
44152,1.089655172,1.408,0.460465116,0.716923077
44153,0.250980392,0.361764706,0.177777778,0.12
44154,2.220454545,2.171428571,1.745918367,1.533862434
44155,2.459183673,1.210638298,0.394444444,0.380555556
44156,0.9,0.931944444,0.33125,0.29375
44157,2.42183908,1.810982659,0.478571429,0.620183486
44158,2.224096386,4.06984127,0.59125,0.634090909
44159,0.428205128,0.085714286,0.057142857,0.042857143
44160,0.176923077,0.133333333,0.033333333,0.1
44161,0.859016393,0.767832168,0.307692308,0.568421053
44162,2.204819277,1.08,1.323404255,1.037820513
44163,1.606329114,1.361151079,3.065384615,1.805759162
44164,0.8546875,1.451094891,1.548076923,3.487623762
44165,0.389230769,0.395652174,0.035164835,0.253333333
44166,0.026086957,0.071428571,0.012307692,0.021538462
44167,0.015,0.216666667,0.007142857,0.128787879
44168,0.324324324,1.206321839,0.218644068,1.138125
44169,0.113636364,0.034558824,0.107142857,0.055963303
44170,0.025,0.11875,0.044444444,0.076923077
44171,0,0,0.05,0.1
44172,0.233333333,0.815686275,0.7,0.589552239
44173,0.192,0.34,0.145454545,0.114285714
44174,0.088888889,0.191666667,0.702631579,0.247368421
44175,1.956179775,0.413888889,1.796116505,1.544755245
44176,0.420224719,0.217948718,0.832222222,0.065413534
44177,1.374647887,0.662244898,0.617241379,0.092156863
44178,0.238888889,0.343037975,0.44084507,0.158490566
44179,0.052173913,0.408333333,0.155813953,0.125
44180,0.314545455,0.48,0.094736842,0.295238095
44181,0.305,0.262222222,0.16097561,0.23255814
44182,1.674074074,1.079577465,0.303571429,0.414285714
44183,0.330232558,0.173333333,0.175,0.112
44184,0.188888889,0.257142857,0.081818182,0.164285714
44185,0.178947368,0.827777778,0.416666667,0.33125
44186,0.725,2.489944134,1.161290323,0.944715447
44187,10.31208791,8.39010989,6.49537037,5.738647343
44188,5.005494505,7.98956044,5.398148148,4.719711538
44189,3.17752809,4.924175824,6.150925926,4.604830918
44190,2.10375,1.225174825,1.376744186,1.822051282
44191,0.7078125,0.101190476,0.573863636,0.407142857
44192,0.116,0.022857143,0.4078125,0.316666667
44193,1.520253165,3.016197183,4.173563218,3.542045455
44194,6.406666667,3.011594203,3.117582418,2.769421488
44195,4.261538462,2.15,3.635051546,5.216470588
44196,0.375,1.929411765,5.357142857,0.629411765
44197,0.544,1.439285714,0.352,0.31
44198,0.527419355,0.396273292,1.080392157,2.72
44199,1.4734375,6.357303371,2.164912281,4.145142857
44200,2.638202247,1.085227273,5.378301887,1.85177665
44201,9.816304348,7.854945055,5.335514019,5.316346154
44202,2.438043478,1.685635359,2.887619048,3.441626794
44203,0.924657534,1.539772727,1.316346154,0.9
44204,1.534444444,0.610625,0.351456311,0.698360656
44205,1.47826087,0.697484277,0.358415842,0.498314607
44206,0.080681818,0.398484848,0.071264368,0.358974359
44207,0.086419753,1.31125,0.235384615,0.076
44208,5.563043478,5.603846154,3.243925234,3.028365385
44209,1.807692308,3.014285714,4.592523364,5.072248804
44210,0.323913043,1.249450549,3.626168224,2.665865385
44211,0.829347826,1.601657459,1.598130841,2.373076923
44212,4.058695652,1.267977528,3.775700935,3.774519231
44213,0.012087912,0.030285714,0.278846154,0.28592233
44214,0.214285714,2.781666667,1.359813084,2.764114833
44215,1.682608696,3.857692308,2.610280374,2.414354067
44216,1.44673913,0.554716981,0.201960784,0.095238095
44217,0.035555556,0.128461538,0.099,0.016666667
44218,0.010227273,0.45,0.725510204,0.578807947
44219,2.269565217,8.832417582,1.983495146,3.202941176
44220,4.491304348,6.099450549,4.989622642,2.106829268
44221,6.90952381,0.716666667,6.378431373,1.082258065
44222,3.383146067,0.715972222,0.988571429,1.442639594
44223,0.625609756,0.951851852,1.161764706,0.544385027
44224,2.855434783,1.281097561,1.370754717,2.102415459
44225,0.708695652,2.003333333,2.062264151,5.431578947
44226,1.485869565,0.767403315,2.786915888,1.619711538
44227,0.192307692,0.134857143,0.008737864,0.036893204
44228,0.083516484,0.228488372,0.029126214,0.0125
44229,1.3,1.831491713,0.89245283,1.520098039
44230,9.860869565,12.05524862,5.203773585,5.732352941
44231,0.482417582,0.214371257,2.648571429,2.456315789
44232,0.234482759,0.229285714,0.7609375,1.038888889
44233,0.128409091,0.169465649,2.366666667,3.05304878
44234,0.321111111,0.612658228,6.985714286,7.584615385
44235,5.436956522,4.470718232,5.397169811,3.016826923
44236,0.940217391,0.593370166,2.077358491,1.045192308
44237,0.538043478,0.663535912,3.800943396,1.398557692
44238,0.188043478,1.138674033,2.20952381,0.637560976
44239,0.359340659,0.975690608,0.519417476,0.871634615
44240,0.252747253,0.111049724,1.100952381,0.605288462
44241,1.298901099,0.062430939,0.222330097,0.018536585
44242,0.193406593,0.946961326,0.266346154,0.641176471
44243,0.091208791,1.237430168,0.491509434,0.553846154
44244,1.075,5.18121547,9.447169811,6.299038462
44245,0.008791209,1.240449438,0.914423077,0.433673469
44246,1.173626374,1.698026316,2.845192308,0.636942675
44247,0.034831461,0.001960784,0.004210526,0.05
44248,0.001123596,0.001162791,0.001123596,0.007042254
44249,0,0.005194805,0.002439024,0.041666667
44250,0.06091954,0.005714286,0,0.019354839
44251,0.015,0.003636364,0,0.010526316
44252,0.027027027,0.873913043,0.094117647,0.058823529
44253,0.420895522,1.455769231,2.625252525,3.546534653
44254,0.024324324,0.244444444,0.465957447,0.4125
44255,0.053846154,0.142105263,0.875,0.053846154
44256,0.007692308,0.090909091,0.179411765,0.080769231
44257,0,0.126666667,0,0
44258,0.1375,0.173684211,0,0.08
44259,0.673214286,0.744029851,4.239795918,4.600526316
44260,0.867073171,0.320430108,2.395652174,0.95828877
44261,0.076363636,0.162790698,0.053448276,0.013513514
44262,2.726373626,1.966025641,0.588172043,0.943636364
44263,0.415730337,0.344155844,0.633695652,0.364117647
44264,0.036734694,0.02962963,0.012820513,0
44265,0.065,0.508695652,0.096296296,0.042857143
44266,3.494565217,5.025966851,2.448113208,3.84223301
44267,1.464444444,1.218421053,2.186138614,1.826744186
44268,2.698913043,6.135359116,1.567901235,2.601234568
44269,1.81686747,2.146428571,0.472222222,0.986131387
44270,0.893939394,2.193333333,1.7,2.548630137
44271,0.9,2.052142857,2.789230769,4.386979167
44272,0.96875,0.716346154,1.622222222,2.218954248
44273,1.351948052,1.526760563,0.687804878,1.824242424
44274,1.351764706,0.856626506,1.280392157,2.608955224
44275,0.115492958,0.715384615,0.404597701,0.179661017
44276,1.009411765,1.616981132,2.277142857,3.536714976
44277,0.124390244,0.5575,0.198947368,0.245378151
44278,0,0.154545455,2.563333333,0.951754386
44279,0,0.033333333,1.313333333,0.320588235
44280,,0,0.010526316,0.11
44281,0.1,0.44,0.247826087,0.23255814
44282,3.145652174,3.097790055,3.382352941,2.147979798
44283,0.939655172,1.774829932,0.758695652,0.459090909
44284,3.695604396,2.338888889,3.486407767,1.995081967
44285,0.218965517,0.113333333,1.310126582,0.2
44286,0,0.05,0.06,0.1
44287,0.74,1.23,2.706521739,1.948128342
44288,0.676315789,1.073684211,0.793548387,1.857926829
44289,0.843421053,1.254074074,2.306185567,3.083084577
44290,0,0.641666667,0.1,0.134
44291,2.820430108,4.823756906,4.702830189,4.661538462
44292,0.283076923,1.45060241,1.022680412,0.672988506
44293,1.283544304,1.763793103,1.611320755,2.397584541
44294,0.896052632,0.810218978,1.744444444,1.62688172
44295,0,0.318181818,0.004761905,0.003030303
44296,0.409090909,1.311965812,0.673333333,0.463414634
44297,0.05,0.439285714,0.5625,0.475862069
44298,1.090697674,1.84248366,4.810638298,6.587254902
44299,3.740298507,2.709090909,12.29081633,5.555629139
44300,6.365217391,2.142574257,9.102970297,3.932142857
44301,2.727956989,5.840127389,5.627619048,8.388834951
44302,2.449450549,1.955172414,7.436190476,4.489756098
44303,2.472289157,2.690666667,1.645454545,1.162564103
44304,0.73,2.348780488,1.66,1.228787879
44305,2.188888889,3.040789474,2.333846154,3.756790123
44306,1.343333333,1.308928571,1.069354839,1.387121212
44307,1.010447761,0.440789474,2.154736842,1.27615894
44308,1.869662921,0.903053435,3.186458333,1.234730539
44309,1.413043478,1.031958763,1.064130435,0.913445378
44310,0.289655172,0.107692308,0.156521739,0.15
44311,0.798529412,0.206896552,0.42,0.280952381
44312,1.237349398,0.339705882,0.472,0.522222222
44313,0.1,0,0,0
44314,,0,0.375,
44315,2.747252747,2.993142857,3.45959596,2.387341772
44316,0.71,0.885416667,3.242857143,3.927083333
44317,2.306451613,3.124137931,5.957303371,15.71176471
44318,31.77472527,21.34375,9.515384615,16.0907767
44319,2.18045977,1.925949367,0.798571429,0.777981651
44320,1.385882353,1.400598802,0.831818182,0.915740741
44321,2.970666667,2.856198347,8.004854369,3.427906977
44322,1.107017544,1.576744186,2.271084337,4.247802198
44323,5.154878049,5.48089172,4.38627451,2.948743719
44324,1.956164384,1.55,0.393617021,0.508695652
44325,0.166666667,0.266666667,,0
44326,,,,0.3
44327,,0.2,,
44328,4.7,4.223529412,1.24,16.02063492
44329,1.687179487,2.631707317,11.98666667,9.039830508
44330,2.896153846,2.26,6.501333333,1.482828283
44331,1.035135135,3.148255814,2.687234043,4.344278607
44332,7.793333333,5.019745223,3.578640777,3.952564103
44333,5.04,5.65112782,21.38641975,15.57784091
44334,2.032432432,4.310958904,7.14,3.626020408
44335,2.738596491,1.202222222,1.424285714,2.262837838
44336,1.038461538,1.156578947,0.748275862,1.634513274
44337,3.025454545,4.923364486,1.0475,1.703937008
44338,7.794444444,5.757954545,5.248039216,4.413333333
44339,3.027380952,2.290647482,3.135294118,2.141520468
44340,1.033333333,2.403921569,2.408421053,2.22320442
44341,8.142222222,2.758278146,2.957731959,2.088888889
44342,2.758441558,3.924561404,2.36,1.654464286
44343,1.275609756,2.063815789,2.8,1.78411215
44344,3.481578947,2.324489796,2.202564103,2.528645833
44345,1.357692308,2.303846154,4.535789474,5.148019802
44346,0.216666667,0.944444444,6.242682927,2.296428571
44347,0.333333333,2.769387755,2.358333333,0.907407407
44348,3.673684211,3.232110092,1.985714286,0.984615385
44349,,2.266666667,0.666666667,0.705882353
44350,,,0,0.2
44351,2.191428571,1.946666667,1.16969697,1.236363636
44352,2.733333333,1.4,2.465822785,1.868
44353,0,0,1.014285714,0
44354,0.05,0,0.2,0
44355,0.628571429,0.65,1.213333333,
44356,1.580952381,1.506122449,2.335294118,2.742857143
44357,2.278571429,1.018421053,2.086206897,3.206666667
44358,2.27,1.472727273,2.418867925,2.378703704
44359,13.85268817,7.801098901,13.62666667,9.911538462
44360,6.06,1.12,5.044155844,0.60625
44361,0,0.14,0.175,0
44362,0.316666667,0.122222222,0.1,0.1
44363,0,0,,0.2
44365,,0.5,,
44366,,0,1.4625,0
44367,1.95,3.761904762,2.05,0.75
44368,0.2,5.183333333,6.308333333,6.903921569
44369,12.16071429,8.789285714,6.935849057,8.647101449
44370,8.867272727,1.7,9.138461538,10.14771242
44371,9.289655172,3.889726027,16.17857143,12.89101796
44372,3.877358491,1.301851852,7.066666667,2.456923077
44373,1.0625,3.07,4.262666667,3.132653061
44374,,0.588888889,0.754545455,1.081818182
44375,1.73125,0.6,2.59,0.166666667
44376,6.183333333,2.270454545,5.35,8.374129353
44377,7.143939394,14.23057325,11.11692308,4.824175824
44378,13.34,10.40660377,7.512941176,2.020472441
44379,17.11098901,5.433606557,7.783098592,2.883571429
44380,7.254166667,4.093421053,8.734722222,1.491304348
44381,9.364102564,4.4984375,3.433333333,4.785714286
44382,4.87,5.586792453,1.654545455,1.792857143
44383,2.025,1.345454545,0.65,0.2
44384,6.224324324,4.919375,3.177777778,4.733333333
44385,9.718181818,11.97564103,8.44,28.21858974
44386,15.83188406,8.487570621,15.01219512,7.73559322
44387,2.25,0.768656716,0.288888889,0.175
44388,3.422222222,3.734146341,8.5375,9.220454545
44389,7.025581395,9.257042254,8.532608696,3.564788732
44390,10.94477612,2.563157895,2.607692308,4.45
44391,9.375555556,9.344805195,18.26911765,16.09029126
44392,10.58153846,3.85,10.95578947,3.770909091
44393,17.00606061,9.533846154,5.350877193,5.550485437
44394,9.105172414,5.853448276,8.497619048,11.14256757
44395,0.866666667,1.358333333,16.02037037,4.478181818
44396,0.4,2.55,11.53921569,1.877477477
44397,0.5,1.33,5.25,3.292857143
44398,0.547058824,0.233333333,0.807692308,0.1
44399,,0.345454545,,0.22
44400,0,,,0.2
44401,,0.4,0.766666667,3.188571429
44402,2.535714286,2.320408163,6.776086957,5.496969697
44403,3.521666667,2.495081967,8.330769231,7.317112299
44404,4.751785714,4.203846154,7.107936508,1.326
44405,8.747252747,2.011235955,3.917346939,3.894535519
44406,0.526666667,0.4125,0.6,0.15
44407,0.4,0.75,1.85,2.6
44408,4.65,1.445833333,6.685714286,2.076190476
44409,12.03614458,2.518309859,14.64901961,11.14536585
44410,3.375,2.875,3.196511628,4.419186047
44411,3.075,2.405217391,3.645783133,4.34787234
44412,5.2375,1.812307692,5.169306931,5.123809524
44413,14.76857143,4.377192982,34.46470588,24.28472906
44414,18.69347826,5.942391304,3.61827957,1.958870968
44415,2.705172414,5.21509434,2.085714286,6.451612903
44416,5.202272727,3.070491803,8.17,4.165384615
44417,2.857575758,0.895238095,1.4,1.075
44418,5.991935484,6.110179641,6.565671642,3.60125
44419,4.080821918,2.328947368,1.81,0.955555556
44420,2.5,0.766666667,,0.1
44421,0.133333333,1.466666667,6.64,2.706382979
44422,1,1.4,2.304347826,2.75
44423,4.85,1.4,3.907017544,3.501960784
44424,4.783529412,2.154545455,13.36504854,9.248924731
44425,1.617283951,5.770454545,1.701265823,1.658823529
44426,0.895238095,3.994382022,0.389285714,1.25
44427,0.75952381,1.732110092,0.466666667,0.356
44428,7.989010989,4.01746988,5.562162162,4.376068376
44429,1.431578947,0.746153846,0.133333333,0.18125
44430,7.783333333,10.65315315,4.885714286,6.940206186
44431,8.8875,15.98837209,20.60980392,21.272
44432,2.1625,1.861538462,11.24895833,4.122981366
44433,3.505376344,5.482080925,1.59047619,2.789204545
44434,3.689130435,3.112345679,3.972115385,6.645812808
44435,6.669512195,2.555963303,4.919767442,2.827868852
44436,5.717283951,3.87875,4.287096774,4.548148148
44437,4.8075,11.31176471,18.33578947,7.033908046
44438,12.50107527,11.13277778,21.43047619,17.34514563
44439,10.57741935,6.226126126,18.96176471,23.94390244
44440,1.3,2.381818182,5.095505618,4.7265625
44441,0.61,0.4,0.19,0.28125
44442,0.4625,0.278571429,0.1,0.1
44443,0.406666667,0.53255814,,0
44444,0.1,,,0.15
44445,0.1,,0.1,
44446,,0,,0.6875
44447,,0.2,0.1,
44448,,,0.1,
44449,,1.523809524,0.1,1.357142857
44450,8.066666667,5.584563758,7,2.15890411
44451,3.518055556,1.408988764,3.456818182,4.475
44452,0.826470588,1.257692308,2.475,0.553333333
44453,0.864,0.784210526,0.125,0.1
44454,0.981481481,5.282389937,1.5,0.898058252
44455,7.603225806,2.91242236,11.2212766,12.00252525
44456,4.342307692,6.45755814,16.72884615,3.175252525
44457,13.00337079,1.369421488,10.01650485,3.892929293
44458,1.776190476,0.786666667,1.78,0.176744186
44459,0.757575758,0.432,1.246428571,0.547368421
44460,1.313157895,3.994318182,5.257291667,8.965533981
44461,0.771428571,0.445,1.6046875,2.515873016
44462,7.415217391,3.061403509,2.055445545,0.91
44463,0.90625,0.725301205,0.585714286,0.425
44464,0.323076923,0.249090909,0.146153846,0.125
44465,,0.1,0.2,1.6
44466,15.3,0.741176471,0.311111111,4.383098592
44467,,3.465060241,1.875,4.42
44468,1.857575758,1.542261905,3.506666667,1.697512438
44469,6.576712329,1.195833333,9.988311688,0.893333333
44470,1.727272727,0.25,0.294736842,0.35
44471,0.9875,,0.15,0.1
44472,,0.435714286,0.35,0.2
44473,,0.769811321,0.9,0.2
44474,0.883333333,3.986153846,2.042553191,8.262790698
44475,4.889655172,4.408474576,6.040277778,7.069680851
44476,0.066666667,0.322222222,0.166666667,1.291666667
44477,0.1,,,0.075
44478,0.1,0,,0.1
44479,0.1,0,,
44480,0.27,2.06328125,0.646875,0.915333333
44481,1.725806452,3.693714286,2.209090909,3.894634146
44482,2.03943662,1.183673469,1.266292135,2.337931034
44483,1.145882353,1.708284024,0.561538462,0.787179487
44484,2.124418605,2.96440678,0.994029851,1.372395833
44485,1.095,1.811764706,0.1,0.830769231
44486,0.673809524,1.01509434,0.86,0.794545455
44487,0.888095238,2.200671141,0.830379747,0.782653061
44488,1.951111111,1.521153846,0.618518519,0.518181818
44489,0.823880597,0.811450382,1.6875,0.550574713
44490,3.614285714,5.931843575,1.163888889,1.812857143
44491,2.785057471,5.426553672,1.126470588,1.313709677
44492,2.917582418,2.220472441,1.176136364,0.852597403
44493,0.1,0.2,0.116666667,0.15
44494,0.05,0.033333333,,0.05
44495,1.461643836,0.767961165,0.557142857,1.1
44496,0.423684211,0.373584906,0.5,1.5
44497,0.08,0.98,,
44498,0.1,0.1,,
44501,6.35,5.793636364,1.948571429,5.73368984
44502,5.570238095,5.496666667,9.521153846,4.227804878
44503,2.341176471,0.511111111,1.108510638,2.031550802
44504,2.620967742,15.68333333,3.6546875,4.535028249
44505,1.4525,2.150295858,0.491666667,1.668055556
44506,0.4,0.925581395,0.272727273,0.355
44507,0.8775,3.545977011,0.68,0.684615385
44508,1.814814815,2.963841808,1.575961538,1.870103093
44509,0.0875,0.228571429,0.89047619,0.363265306
44510,0.125,0.18,0.116666667,0.15
44511,0.311538462,0.720430108,0.207142857,0.363333333
44512,0.204761905,0.122222222,0.169230769,0.21
44513,0.252631579,0.125,0.228571429,0.255
44514,0.175,0.24,0.455172414,0.361538462
44515,0.1,0.283098592,0.154545455,0.159259259
44516,0.166666667,0.196721311,0.172727273,0.154545455
44517,0.607042254,1.316923077,0.426829268,0.449342105
44518,4.462637363,2.809714286,1.649514563,2.000502513
44519,1.253012048,0.889312977,4.594059406,1.994413408
44520,1.237662338,1.352272727,0.451724138,0.480672269
44521,1.564044944,1.505844156,0.859322034,1.255263158
44522,0.858208955,1.266666667,2.850617284,1.6975
44523,1.374117647,1.025625,0.922916667,0.84301676
44524,0.7875,0.850393701,0.375510204,0.262121212
44525,0.169230769,1.275,0.338461538,1.369444444
44526,6.983146067,2.685714286,8.651485149,10.23837209
44527,1.63258427,0.992622951,0.859459459,0.43375
44528,7.340217391,3.765068493,6.491262136,5.477114428
44529,2.431521739,2.390909091,2.288571429,1.772772277
44530,3.175,4.932777778,3.821904762,3.676699029
44531,3.361538462,4.719553073,1.778846154,2.572772277
44532,1.60625,3.848360656,6.3,0.941463415
44533,0.784507042,2.6,0.397435897,1.015384615
44534,0.521428571,1.357142857,0.923611111,2.573039216
44535,0.979268293,1.654037267,2.203846154,1.447826087
44536,0.201234568,0.156164384,3.158095238,1.941463415
44537,0.065753425,0.00661157,0.286170213,0.163451777
44538,0.111111111,0.086086957,0.02967033,0.092178771
44539,0.94691358,4.346111111,2.223809524,5.050241546
44540,1.727272727,1.288333333,0.475961538,0.19950495
44541,0.052054795,0.183428571,0.251162791,0.014646465
44542,0.00754717,0.333727811,0.709756098,0.258291457
44543,0.257142857,0.859302326,0.16626506,1.384951456
44544,0.990123457,0.733128834,0.7,0.779166667
44545,0.587654321,0.481679389,0.768421053,0.526744186
44546,0.440909091,0.216326531,0.751724138,1.228648649
44547,0.615,0.777272727,3.215789474,0.984313725
44548,1.775,0.414102564,1.699,0.39921875
44549,4.043333333,1.05,4.759405941,3.849009901
44550,1.298863636,1.652564103,3.920792079,2.354696133
44551,0.85,0.591612903,1.215,0.749230769
44552,0.326136364,0.504964539,0.330851064,0.165555556
44553,1.266666667,4.737777778,3.92,5.189268293
44554,1.804395604,2.245555556,3.399047619,4.520289855
44555,0.321348315,0.291477273,0.887878788,0.239896373
44556,0.127906977,0.003468208,0.006122449,0.001075269
44557,0.015116279,0.004142012,0.001020408,0.001675978
44558,0.074712644,0.661849711,0.090816327,1.385714286
44559,0.48988764,0.915730337,0.440952381,0.604123711
44560,1.387912088,3.902234637,3.385714286,5.02961165
44561,7.231868132,5.431638418,7.085714286,4.637073171
44562,0.809722222,1.905844156,5.193478261,2.740740741
44563,9.406741573,7.933707865,1.256716418,2.084810127
44564,1.849425287,3.613142857,4.543137255,4.591584158
44565,5.687804878,2.77515528,2.945454545,4.886764706
44566,1.709722222,2.049090909,4.357575758,2.783823529
44567,1.96,0.656551724,1.471134021,0.814124294
44568,0.427380952,1.616959064,0.136781609,0.281290323
44569,0.1,0.155921053,0.253424658,0.072262774
44570,0.01971831,0.048412698,0.00952381,0.7344
44571,0.072727273,0.011304348,0.070491803,0.255102041
44572,0,0.003883495,0.016949153,0.058208955
44573,0.27,0.364473684,0.078787879,0.185321101
44574,0.748192771,0.368,0.298823529,0.2
44575,2.04691358,0.331067961,1.325263158,1.196808511
44576,0.033333333,0.171428571,0.005714286,0.184
44577,1.56125,1.618791946,0.577108434,0.773529412
44578,1.907865169,2.606703911,4.32745098,3.750724638
44579,0.242666667,0.122666667,0.063218391,0.0175
44580,0.83625,1.02012987,0.354081633,0.793710692
44581,2.961111111,1.502857143,2.593137255,2.763285024
44582,2.629545455,1.179545455,3.128865979,4.400483092
44583,0.27752809,0.186503067,1.667010309,0.489756098
44584,0.027380952,0.808724832,0.463829787,1.270149254
44585,1.07752809,1.585964912,0.385,0.745
44586,1.376136364,1.79494382,1.959803922,1.876328502
44587,2.387777778,2.431638418,1.945,1.009574468
44588,4.262222222,5.437988827,3.033333333,2.718137255
44589,1.782758621,1.23164557,5.71980198,2.949704142
44590,7.442222222,9.542777778,3.252941176,4.590291262
44591,5.15505618,2.057792208,6.211111111,1.6734375
44592,0.865384615,0.6,0.371084337,1.25890411
44593,2.811235955,8.702762431,4.960784314,6.364903846
44594,0.980898876,2.142696629,5.779411765,4.916826923
44595,0.942352941,3.234463277,0.859803922,1.796568627
44596,2.350574713,3.018994413,0.632291667,0.948314607
44597,1.493181818,2.575568182,1.355555556,1.082901554
44598,5.956179775,9.641436464,2.743564356,6.35
44599,0.87826087,0.744680851,4.366666667,2.108247423
44600,2.397752809,2.785635359,3.755882353,3.096153846
44601,2.735227273,1.776282051,0.77244898,0.754135338
44602,3.501123596,2.712921348,0.465432099,1.45106383
44603,1.685882353,1.967878788,4.179411765,4.873399015
44604,0,0.005882353,0.013432836,0.04625
44605,0.021428571,0.035714286,0,0.002380952
44606,0.066666667,0.372222222,0.084615385,0.188732394
44607,0.464705882,1.245045045,0.348979592,0.30733945
44608,9.373033708,12.63425414,3.026732673,7.370707071
44609,5.076136364,5.654143646,9.846078431,6.83872549
44610,4.365168539,4.124022346,1.267045455,1.283615819
44611,2.414457831,2.969942197,0.502777778,1.290740741
44612,4.55505618,6.855248619,1.983157895,5.415816327
44613,2.734090909,2.08125,1.768627451,2.292039801
44614,1.350649351,2.701123596,1.509473684,3.638164251
44615,2.028409091,0.470588235,1.878350515,0.748235294
44616,0.397674419,0.656962025,0.090625,0.51779661
44617,0.261111111,1.063106796,0.765454545,1.708805031
44618,0.907692308,0.555,0.341463415,1.2592
44619,0.1,0.442857143,0.886,0.035294118
44620,0.1,0,0.106818182,0.05
44621,0,0,0.01,0.004545455
44622,0.1,0.033333333,0.055,0
44623,0.79,0.419230769,0.064150943,0.379054054
44624,0.340740741,0.24,1.046590909,1.298387097
44625,0.014285714,0.085714286,0.19,0.057251908
44626,0,0.125,0.110416667,0.168571429
44627,0.28,0.5,0.781428571,0.1925
44628,1.891666667,0.133333333,1.24,0.03
44629,0.13,0.7,2.181818182,0.232
44630,0,0,0.004651163,0
44631,0,0,0.003125,0
44632,0,0,0,0
44633,0,0,0,0
44634,0.1,0.934042553,0.026666667,0.335
44635,2.066666667,0.914285714,4.085714286,6.24591195
44636,0.066666667,0.184615385,1.117241379,0.815662651
44637,,0.3,0.007142857,0.007692308
44638,,0.545833333,0,0.43125
44639,,0.0375,0,0.44
44640,,0,0,0
44641,,0,0,0
44642,,0,0,0
44643,,0,0,0
44644,,0,0,0
44645,0,0.2,0,0
44646,0.066666667,0.318181818,1.546875,1.027659574
44647,,0,0,0.166666667
44648,0.4,0.32,0.445714286,0.701470588
44649,0.057894737,1.354545455,1.969354839,0.817910448
44650,0.993478261,1.566666667,5.273684211,7.744021739
44651,2.281818182,10.6,12.73684211,7.267251462
44652,10.94864865,4.45,11.58421053,2.977380952
44653,1.586486486,0.538461538,3.181052632,1.461744966
44654,0.078571429,1.407865169,0.26,0.355905512
44655,2.070454545,5.375690608,1.135106383,3.285641026
44656,2.65,2.974157303,1.90326087,3.674371859
44657,1.5625,1.832941176,1.019672131,1.116901408
